id,nombre,partido,municipio,cp,latitud,longitud
32599,COLONIA OFICIAL 21,NOGOYA,DISTRITO CHIQUEROS,3150,,
32589,COLONIA OFICIAL 22,LA PAZ,SANTA ELENA,3192,,
32517,COLONIA OFICIAL 25,FEDERACION,LA FRATERNIDAD Y SANTA JUANA,3228,-30.6635280,-58.1398670
8999,COLONIA OFICIAL 3,LA PAZ,COLONIA OFICIAL N 3 Y 14,3190,-30.5838520,-59.2605480
9095,COLONIA OFICIAL 4,PARANA,,3134,,
8719,COLONIA OFICIAL 5,SAN SALVADOR,COLONIA OFICIAL N 5,3216,-31.5755830,-58.3343960
9196,COLONIA OFICIAL 6,URUGUAY,TALA,3261,,
32515,COLONIA OFICIAL N 10,FEDERACION,SAN JAIME DE LA FRONTERA,3185,-30.3176740,-58.3715090
32519,COLONIA OFICIAL N 16,FEDERACION,SAN PEDRO,3228,-30.6600260,-58.0090850
32516,COLONIA OFICIAL N 17,FEDERACION,CNIA SANTA MARIA Y LAS MARGARI,3185,-30.5566190,-58.0866260
32533,COLONIA OFICIAL N 19,FEDERAL,SAUCE DE LUNA,3144,,
32534,COLONIA OFICIAL N 23,FEDERAL,JUNTA DE GOBIERNO EL GRAMILLAL,3144,,
32514,COLONIA OFICIAL N 9,FEDERACION,SAN JAIME DE LA FRONTERA,3185,-30.3276760,-58.2629330
18359,COLONIA PEÑA,FEDERACION,SAN RAMON,3229,-30.7974920,-58.1756380
8664,COLONIA PEREIRA,COLON,COLON,3272,-32.3010648,-58.2790408
17569,COLONIA PUENTE DE GUALEGUAYCHU,COLON,SAN MIGUEL,3265,,
9096,COLONIA REFFINO,PARANA,COLONIA REFFINO,3114,-31.9365047,-60.3745392
9097,COLONIA RIVADAVIA,PARANA,,3123,-31.6190642,-60.1354127
9198,COLONIA SAGASTUME,URUGUAY,,3246,-32.0500102,-58.7498990
8666,COLONIA SAN ANTONIO,COLON,,3212,-31.7879816,-58.2698463
32333,COLONIA SAN EMILIO,DIAMANTE,DIAMANTE,3103,-32.0624100,-60.4121420
17303,COLONIA SAN ERNESTO,SAN SALVADOR,SAN ERNESTO,3254,-31.8376300,-58.6334410
8667,COLONIA SAN FRANCISCO,COLON,PUEBLO LIEBIG S,3283,-32.0863190,-58.3976097
9279,COLONIA SAN GREGORIO,VILLAGUAY,VILLA DOMINGUEZ,3246,,
9276,COLONIA SAN JORGE,VILLAGUAY,,3252,-31.8547097,-58.7400968
8669,COLONIA SAN JOSE,COLON,,3218,,
27957,COLONIA SAN JUSTO,CONCORDIA,COLONIA SAN JUSTO,3204,-31.0856890,-58.2355000
27758,COLONIA SAN LORENZO,FEDERAL,,3181,-31.1557437,-58.9181622
9099,COLONIA SAN MARTIN,PARANA,,3113,-31.5382104,-60.1643300
8670,COLONIA SAN MIGUEL,COLON,,3265,-31.9936100,-58.5509522
32654,COLONIA SAN SALVADOR,SAN SALVADOR,SAN SALVADOR,3126,,
9297,COLONIA SAN VICENTE,VILLAGUAY,VILLA CLARA,3252,,
9202,COLONIA SANTA ANA,URUGUAY,,3261,-32.5409966,-58.3455391
18361,COLONIA SANTA ELOISA,FEDERACION,,3206,-30.7750650,-57.8420102
32518,COLONIA SANTA JUANA,FEDERACION,LA FRATERNIDAD Y SANTA JUANA,3228,-30.6469860,-58.1236920
9100,COLONIA SANTA LUISA,PARANA,,3133,-31.7679244,-59.7292500
27958,COLONIA SANTA MARIA,FEDERACION,CNIA SANTA MARIA Y LAS MARGARI,3228,-30.5993380,-58.1858010
8672,COLONIA SANTA ROSA,COLON,SAN MIGUEL,3267,-31.9426532,-58.6653059
9203,COLONIA SANTA TERESITA,URUGUAY,,3263,-32.3270781,-58.5317328
18182,COLONIA SANTAFESINA,DIAMANTE,ALDEA PROTESTANTE,3103,-32.0362860,-60.4972160
18765,COLONIA STAUBER,GUALEGUAYCHU,,2820,,
9204,COLONIA TRES DE FEBRERO,URUGUAY,,3265,,
27832,COLONIA TUNAS,FEDERACION,COLONIA TUNAS,3185,-30.3393894,-58.2119661
8714,COLONIA URQUIZA,CONCORDIA,EL REDOMON,3212,,
17322,COLONIA VAZQUEZ,COLON,,3267,-32.1090413,-58.4258972
8825,COLONIA VILLA LIBERTAD,FEDERACION,,3228,-30.7392131,-57.9266590
9001,COLONIA VIRARO,LA PAZ,COLONIA VIRARO,3142,-31.2913450,-59.4281470
8721,COLONIA YERUA,CONCORDIA,ESTANCIA GRANDE,3201,-31.4408897,-58.1194804
9205,CONCEPCION DEL URUGUAY,URUGUAY,CONCEPCION DEL URUGUAY,3260,-32.4749184,-58.2433929
8722,CONCORDIA,CONCORDIA,CONCORDIA,3200,-31.3800888,-58.0198860
33064,CONDOR,VILLAGUAY,LUCAS SUR SEGUNDO,3240,,
8849,CONSCRIPTO BERNARDI,FEDERAL,CONSCRIPTO BERNARDI,3188,-31.0488873,-59.0843086
27763,CORRALES,VICTORIA,,3151,,
32542,COSTA DE MULAS,FELICIANO,DISTRITO CHAÑAR,3187,,
8884,COSTA DEL NOGOYA,GUALEGUAY,DISTRITO SEXTO COSTA DE NOGOYA,3155,-32.8190880,-59.7892270
9281,COSTA DEL PAYTICU,VILLAGUAY,,3138,,
8787,COSTA DOLL,DIAMANTE,COSTA GRANDE,3101,-32.3911830,-60.4244170
8786,COSTA GRANDE,DIAMANTE,COSTA GRANDE,3101,-32.1382750,-60.4330330
8920,COSTA SAN ANTONIO,GUALEGUAYCHU,COSTA SAN ANTONIO,2826,-32.6875000,-58.8000000
27746,COSTA URUGUAY NORTE,GUALEGUAYCHU,COSTA URUGUAY NORTE,2821,-32.9805630,-58.3437700
18770,COSTA URUGUAY SUR,GUALEGUAYCHU,COSTA URUGUAY SUR,2821,-33.0741670,-58.5048803
9102,CRESPO,PARANA,CRESPO,3116,-32.0300751,-60.3104515
9050,CRUCESITAS 3 SECCION,NOGOYA,CRUCESITAS TERCERA,3151,-32.3889000,-59.9333000
9051,CRUCESITAS 7 SECCION,NOGOYA,CRUCESITAS SEPTIMA,3109,-31.8833000,-60.0167000
9052,CRUCESITAS OCTAVA,NOGOYA,CRUCESITAS OCTAVA,3177,-32.0405611,-59.5287951
19468,CRUCESITAS URQUIZA,NOGOYA,JUSTO JOSE DE URQUIZA,3150,-31.9666040,-59.9302580
19389,CUARTO DISTRITO,GUALEGUAY,DISTRITO CUARTO,3150,-32.6024690,-59.5576079
32583,CUATRO BOCAS,LA PAZ,COLONIA OFICIAL N 3 Y 14,3184,,
8827,CUATRO BOCAS,FEDERACION,,3185,-30.3655311,-58.2795224
8885,CUATRO MANOS,GUALEGUAY,,2841,-32.8776789,-59.5111691
8886,CUCHILLA,GUALEGUAY,DISTRITO PRIMERO CUCHILLA,2840,-33.0664490,-59.4106630
8921,CUCHILLA REDONDA,GUALEGUAYCHU,CUCHILLA REDONDA,2852,-33.0824970,-59.0927390
8723,CUEVA DEL TIGRE,CONCORDIA,,3201,,
32832,CUPALEN,URUGUAY,COLONIA ELIA,3260,,
9206,CUPALEN,URUGUAY,,3261,,
32936,DE LA FLORA,VICTORIA,VICTORIA,3155,,
9171,DE LAS ACHIRAS,URUGUAY,SAN CIPRIANO,3246,-32.3052534,-58.3580808
32937,DEL BRASILERO,VICTORIA,VICTORIA,3155,,
32938,DEL PARAGUAYO,VICTORIA,VICTORIA,3155,,
32921,DEL PUERTO,URUGUAY,CONCEPCION DEL URUGUAY,3260,,
32904,DEL TALA,URUGUAY,COLONIA ELIA,3261,,
33160,DESPARRAMADOS,VILLAGUAY,ESTACION RAICES,3240,,
9282,DESPARRAMADOS,VILLAGUAY,VILLA DOMINGUEZ,3246,,
8788,DIAMANTE,DIAMANTE,DIAMANTE,3105,-32.0674973,-60.6396790
33112,DIAZ,VILLAGUAY,ESTACION RAICES,3240,,
27834,DIEGO LOPEZ,FEDERAL,DISTRITO DIEGO LOPEZ,3180,-31.0493810,-58.9848750
20101,DIST RAICES AL NORTE,TALA,,3177,,
20678,DIST RAICES AL SUD,TALA,,3177,,
19478,DISTRITO EL SAUCE,NOGOYA,DISTRITO SAUCE,3150,-32.2769460,-59.5020760
9106,DISTRITO ESPINILLO,PARANA,,3107,,
9170,DISTRITO SAUCE SUD,TALA,SAUCE SUR,2845,-32.6637365,-59.2126473
32897,DOLORES,URUGUAY,COLONIA ELIA,3261,,
9053,DON CRISTOBAL,NOGOYA,,3164,-32.0752594,-59.9943230
9054,DON CRISTOBAL 1 SECCION,NOGOYA,DON CRISTOBAL PRIMERO,3150,-32.1595650,-59.8157349
9055,DON CRISTOBAL 2 SECCION,NOGOYA,DON CRISTOBAL SEGUNDO,3162,-32.0752590,-59.9943230
8923,DOS HERMANAS,GUALEGUAYCHU,,2854,-33.2202625,-58.8507519
32554,DOS HERMANAS,GUALEGUAYCHU,LAS MERCEDES,2854,,
32901,DOS HERMANAS,URUGUAY,COLONIA ELIA,3261,,
9161,DURAZNO,TALA,DURAZNO,3177,-31.9858227,-59.2793274
8673,EJIDO COLON,COLON,,3281,,
8790,EJIDO DIAMANTE,DIAMANTE,,3105,,
33165,EL ACHIRAL,VILLAGUAY,LUCAS NORTE,3240,,
32939,EL CANARIO,VICTORIA,VICTORIA,3155,,
32529,EL CARUMBE,FEDERAL,BANDERAS,3180,,
32946,EL CERRO,VICTORIA,PAJONAL,3155,,
33166,EL CHAJARI,VILLAGUAY,PARAJE LOS ALGARROBOS,3240,,
9086,EL CHAÑAR,PARANA,TABOSSI,3111,,
32587,EL CHIMANGO,LA PAZ,YESO OESTE,3190,,
8850,EL CIMARRON,FEDERAL,EL CIMARRON,3188,-30.9868630,-58.9777570
32817,EL CLAVO,TALA,ALTAMIRANO SUR,3177,,
20603,EL CURUPI,VILLAGUAY,LUCAS NORTE,3240,,
19016,EL EMPALME,ISLAS DEL IBICUY,CEIBAS,2846,,
32940,EL ESPINILLO,VICTORIA,VICTORIA,3155,,
27759,EL GATO,FEDERAL,EL GATO LOMA LIMPIA,3180,-30.8173857,-59.0402026
9008,EL GAUCHO,LA PAZ,,3191,,
8851,EL GRAMILLAL,FEDERAL,EL GRAMIYAL,3144,-31.3490530,-59.1159980
8887,EL GUALEGUAY,GUALEGUAY,,3212,,
9293,EL GUAYABO,VILLAGUAY,LUCAS NORTE,3240,,
32821,EL GUINEO,TALA,DURAZNO,3179,,
33162,EL MALAGUEÑO,VILLAGUAY,ESTACION RAICES,3240,,
9108,EL PALENQUE,PARANA,EL PALENQUE,3122,-31.6625750,-60.1751140
32923,EL PANTANOSO,URUGUAY,1 DE MAYO,3260,,
32549,EL PARAISO,GUALEGUAYCHU,ALDEA SAN ANTONIO,2827,,
32240,EL PINGO,PARANA,EL PINGO,3132,-31.5828840,-59.8929920
9056,EL PUEBLITO,NOGOYA,,3151,-32.1595650,-59.8157349
9009,EL QUEBRACHO,LA PAZ,EL QUEBRACHO,3192,-30.9831210,-59.6646040
9110,EL RAMBLON,PARANA,,3109,-31.8480474,-60.0927488
8727,EL REDOMON,CONCORDIA,EL REDOMON,3212,-31.0958810,-58.2900640
32552,EL REFUGIO,GUALEGUAYCHU,CEIBAS,2821,,
32530,EL RINCON,FEDERAL,FEDERAL,3180,,
32561,EL SALADERO,ISLAS DEL IBICUY,MEDANOS,2846,,
32578,EL SALADO,LA PAZ,COLONIA VIRARO,3188,,
8924,EL SARANDI,GUALEGUAYCHU,,3191,,
18782,EL SAUCE,GUALEGUAYCHU,,2823,,
32565,EL SAUCE,ISLAS DEL IBICUY,MEDANOS,2846,,
33836,EL SOLAR,LA PAZ,EL SOLAR SAN CARLOS BERTOZZI,3147,-31.1795470,-59.7332390
33105,EL TAGUE,VILLAGUAY,LUCAS SUR SEGUNDO,3240,,
32820,EL TALITA,TALA,GUARDAMONTE,3179,,
32585,EL TIGRE,LA PAZ,SAN GUSTAVO,3184,,
32520,EL TROMPO,FEDERACION,SAN RAMON,3206,,
32818,EL TROPEZON,TALA,GOBERNADOR SOLA,2845,,
33163,EL TROPEZON,VILLAGUAY,ESTACION RAICES,3240,,
8729,EMBARCADERO FERRARI,CONCORDIA,,3201,,
32611,ENRIQUE BERDUC,PARANA,LA PICADA,3118,,
32193,ENRIQUE CARBO,GUALEGUAYCHU,ENRIQUE CARBO,2852,-33.1482460,-59.2099890
8927,ESCRIÑA,GUALEGUAYCHU,ESTACION ESCRIÑA,2828,-32.5932360,-58.9037420
18329,ESCUELA ALBERDI,PARANA,ORO VERDE,3114,-31.8316660,-60.5181680
20576,ESPINDOLA,VILLAGUAY,VILLA CLARA,3252,-31.9034681,-58.8067688
19827,ESPINILLO NORTE,PARANA,ESPINILLO NORTE,3116,-31.7924160,-60.3106890
32562,EST LIBERTADOR GRAL SAN MARTIN,ISLAS DEL IBICUY,IBICUY,2846,,
18330,ESTABLECIMIENTO EL CARMEN,DIAMANTE,,3114,,
18332,ESTABLECIMIENTO LAS MARGARITAS,DIAMANTE,,3114,,
9003,ESTACION DON GONZALO,FEDERAL,SAUCE DE LUNA,3144,,
9012,ESTACION ESTACAS,LA PAZ,,3191,-30.7328298,-59.5212109
9111,ESTACION GENERAL RACEDO,DIAMANTE,EL CARMEN ESTACION RACEDO,3114,-31.9840164,-60.4083912
8734,ESTACION ISTHILART,CONCORDIA,,3204,,
8679,ESTACION JUAN JORGE,COLON,LA CLARITA,3285,-31.9237850,-58.3269540
8897,ESTACION LAZO,GUALEGUAY,ESTACION LAZO,2841,-32.8718400,-59.4223490
8953,ESTACION PALAVECINO,GUALEGUAYCHU,,2820,-32.9463252,-58.6400279
32282,ESTACION RAICES,VILLAGUAY,ESTACION RAICES,3241,-31.9102910,-59.2618250
18369,ESTACION SANTA ANA,FEDERACION,,3206,,
9208,ESTACION URUGUAY,URUGUAY,,3260,,
8730,ESTACION YERUA,CONCORDIA,ESTACION YERUA,3214,-31.4694330,-58.2636680
8757,ESTACION YUQUERI,CONCORDIA,ESTACION YUQUERI,3214,-31.3963812,-58.1611535
20229,ESTANCIA CNIA STA TERESA,URUGUAY,,3272,,
32539,ESTANCIA EL QUEBRACHO,FELICIANO,LAGUNA BENITEZ,3187,,
27753,ESTANCIA GRANDE,CONCORDIA,ESTANCIA GRANDE,3201,-31.4400280,-58.1246630
19841,ESTANCIA LA GAMA,PARANA,,3138,,
27842,ESTAQUITAS,LA PAZ,ESTAQUITAS,3191,-30.8110820,-59.5686220
8928,FAUSTINO M PARERA,GUALEGUAYCHU,FAUSTINO M PARERA,2824,-32.8044310,-58.8826330
18795,FEBRE,NOGOYA,GOBERNADOR FEBRE,3151,-32.4774520,-59.9217120
8829,FEDERACION,FEDERACION,FEDERACION,3206,-31.0079136,-57.8984718
8853,FEDERAL,FEDERAL,FEDERAL,3180,-30.9474621,-58.7858925
32825,FILOMENA CHICA,URUGUAY,COLONIA ELIA,3260,,
32823,FILOMENA GRANDE,URUGUAY,COLONIA ELIA,3260,,
18382,FORTUNA,FEDERACION,LOS CONQUISTADORES,3183,-30.6565703,-58.3034233
8731,FRIGORIFICO YUQUERI,CONCORDIA,,3203,,
32827,GARCIA,URUGUAY,COLONIA ELIA,3260,,
9209,GENACITO,URUGUAY,VILLA MANTERO,3272,,
8929,GENERAL ALMADA,GUALEGUAYCHU,GENERAL ALMADA,2824,-32.8376330,-58.8038160
8791,GENERAL ALVEAR,DIAMANTE,GENERAL ALVEAR,3101,-31.9494540,-60.6779500
8732,GENERAL CAMPOS,SAN SALVADOR,GENERAL CAMPOS,3216,-31.5246078,-58.4047735
8889,GENERAL GALARZA,GUALEGUAY,GENERAL GALARZA,2843,-32.7209358,-59.3945885
9105,GENERAL GUEMES,PARANA,ANTONIO TOMAS,3125,,
8797,GENERAL RACEDO,DIAMANTE,AREA SIN GOBIERNO,3114,-31.9840160,-60.4083910
8792,GENERAL RAMIREZ,DIAMANTE,GENERAL RAMIREZ,3164,-32.1772714,-60.1985606
8930,GILBERT,GUALEGUAYCHU,GILBERT,2828,-32.5359383,-58.9327354
32601,GOBERNADOR CRESPO,PARANA,COLONIA MEROU,3114,,
9163,GOBERNADOR ECHAGUE,TALA,GOBERNADOR ECHAGUE,2845,-32.3911400,-59.2756310
9164,GOBERNADOR MANSILLA,TALA,GOBERNADOR MANSILLA,2845,-32.5451469,-59.3569298
9145,GOBERNADOR SOLA,TALA,GOBERNADOR SOLA,3176,-32.3370285,-59.3702087
8890,GONZALEZ CALDERON,GUALEGUAY,GONZALEZ CALDERON,2841,-32.9777490,-59.4121681
32553,GRANJA PENAL 9 COL EL POTRERO,GUALEGUAYCHU,COSTA URUGUAY NORTE,2820,,
8891,GUALEGUAY,GUALEGUAY,GUALEGUAY,2840,-33.1513519,-59.3187752
8931,GUALEGUAYCHU,GUALEGUAYCHU,GUALEGUAYCHU,2820,-33.0111084,-58.5094452
8830,GUALEGUAYCITO,FEDERACION,GUALEGUAYCITO,3204,-31.0384910,-58.1621610
32555,GUALEYANCITO,GUALEGUAYCHU,GENERAL ALMADA,5820,,
9166,GUARDAMONTE,TALA,GUARDAMONTE,3177,-32.0823593,-59.3016271
8831,GUAYAQUIL,FEDERACION,PARAJE GUAYAQUIL,3206,-30.9834120,-58.0395490
32567,GUAZU,ISLAS DEL IBICUY,VILLA PARANACITO,2846,,
8677,HAMBIS,COLON,HAMBIS,3269,-31.9629510,-58.5082060
32545,HARAS GENERAL URQUIZA,GUALEGUAY,GENERAL GALARZA,2840,-32.6296580,-59.4485410
9112,HASENKAMP,PARANA,HASENKAMP,3134,-31.5129948,-59.8354797
9113,HERNANDARIAS,PARANA,HERNANDARIAS,3127,-31.2324867,-59.9856377
9059,HERNANDEZ,NOGOYA,HERNANDEZ,3156,-32.3380693,-60.0301405
8733,HERVIDERO,CONCORDIA,,3201,,
9242,HINOJAL,VICTORIA,HINOJAL,3162,-32.3334310,-60.1629890
8932,HOLT,GUALEGUAYCHU,,2846,,
32508,HOSPITAL FIDANZA,DIAMANTE,COLONIA ENSAYO,3101,-31.8556290,-60.6166390
8976,IBICUY,ISLAS DEL IBICUY,IBICUY,2846,-33.7436829,-59.1542473
32285,INGENIERO MIGUEL SAJAROFF,VILLAGUAY,INGENIERO SAJAROFF,3246,-31.9569320,-58.8488510
8933,IRAZUSTA,GUALEGUAYCHU,IRAZUSTA,2852,-32.9261063,-58.9533997
32608,ISLA BONITA,PARANA,PARANA,3100,,
32503,ISLA CARIDAD,COLON,COLON,3280,-32.2931050,-58.1082500
9016,ISLA CURUZU CHALI,LA PAZ,,3190,,
32501,ISLA DE HORNOS,COLON,COLON,3280,-32.2441160,-58.1145900
32563,ISLA DE LOS PLATOS,ISLAS DEL IBICUY,VILLA PARANACITO,2846,,
8934,ISLA DEL IBICUY,GUALEGUAYCHU,,2823,,
32564,ISLA DON ANTONIO,ISLAS DEL IBICUY,VILLA PARANACITO,2846,,
8935,ISLA EL DORADO,ISLAS DEL IBICUY,,2805,,
32605,ISLA EL MALU,PARANA,PARANA,3100,,
9243,ISLA EL PILLO,VICTORIA,,3101,-32.7701450,-60.1119290
19866,ISLA LYNCH,PARANA,,3100,,
32604,ISLA PAMPERO,PARANA,PARANA,3100,,
32502,ISLA PELADA,COLON,COLON,3280,-32.3451970,-58.1531570
32505,ISLA PEPEAJI,COLON,PUEBLO LIEBIG S,3265,-32.0495760,-58.1480790
32607,ISLA PUENTE,PARANA,PARANA,3100,,
8678,ISLA SAN JOSE,COLON,,3287,,
19229,ISLAS ALCARAZ,LA PAZ,,3190,,
8894,ISLAS DE LAS LECHIGUANAS,GUALEGUAY,ISLAS LAS LECHIGUANAS,2846,-33.5587180,-59.4805200
27754,ISLETAS,DIAMANTE,ISLETAS,3164,-32.1977250,-60.2901620
27755,ISLETAS NORTE,DIAMANTE,,3164,,
32606,ISLOTE MUNICIPAL CURUPI,PARANA,PARANA,3100,,
33088,ITATI,VILLAGUAY,LUCAS SUR SEGUNDO,3240,,
32896,JAULA DEL TIGRE,URUGUAY,COLONIA ELIA,3260,,
32822,JUANICO,URUGUAY,COLONIA ELIA,3260,,
9286,JUBILEO,VILLAGUAY,JUBILEO,3254,-31.7335148,-58.6343880
20257,KILOMETRO 108,URUGUAY,,3260,,
20262,KILOMETRO 112,URUGUAY,,3260,,
20265,KILOMETRO 115,URUGUAY,,3260,,
20106,KILOMETRO 180,TALA,,3174,,
20096,KILOMETRO 183,TALA,,3176,,
20107,KILOMETRO 189,TALA,,3174,,
20108,KILOMETRO 192,TALA,,3174,,
20109,KILOMETRO 200,TALA,,3177,,
20268,KILOMETRO 208,URUGUAY,,3172,,
20097,KILOMETRO 220,TALA,,3174,,
20271,KILOMETRO 231,URUGUAY,,3170,,
20274,KILOMETRO 242,URUGUAY,,3272,,
20278,KILOMETRO 244,URUGUAY,,3272,,
20281,KILOMETRO 253,URUGUAY,,3272,,
20288,KILOMETRO 268,URUGUAY,,3263,,
20294,KILOMETRO 270,URUGUAY,,3261,,
20297,KILOMETRO 283,URUGUAY,,3263,,
20300,KILOMETRO 293,URUGUAY,,3263,,
